InventoryId,Store,Brand,Description,Size,VendorNumber,VendorName,PONumber,PODate,ReceivingDate,InvoiceDate,PayDate,PurchasePrice,Quantity,Dollars,Classification
34_PITMERDEN_3580,34,3580,Smirnoff Orange Vodka,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,8.08,12,96.96,1
34_PITMERDEN_4261,34,4261,Capt Morgan Spiced Rum,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,16.17,342,5530.14,1
7_STANMORE_5630,7,5630,Cabin Fever Maple Liqueur,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,14.17,12,170.04,1
23_ARBINGTON_3827,23,3827,Popov Vodka,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,9.28,6,55.68,1
52_GRAYCOTT_2753,52,2753,Johnnie Walker Black Label,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,44.77,6,268.62,1
78_EASTHAVEN_3545,78,3545,Ketel One Vodka,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,21.89,94,2057.66,1
34_PITMERDEN_3859,34,3859,Smirnoff 80 Proof,375mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,6.81,21,143.01,1
7_STANMORE_8513,7,8513,Baileys Irish Cream Mini's 4,100mL 4 Pk,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,6.56,23,150.88,1
1_HARDERSFIELD_2432,1,2432,Crown Royal,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,17.59,24,422.16,1
1_HARDERSFIELD_3747,1,3747,Gordons Vodka Traveler,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,5.18,11,56.98,1
7_STANMORE_4262,7,4262,Capt Morgan Spiced Rum,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,11.19,12,134.28,1
15_WANBORNE_3545,15,3545,Ketel One Vodka,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,21.89,6,131.34,1
50_MOUNTMEND_3104,50,3104,Smirnoff Whipped Cream,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,8.72,11,95.92,1
78_EASTHAVEN_8517,78,8517,Baileys Salted Caramel,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,13.86,1,13.86,1
5_SUTTON_8512,5,8512,Baileys Irish Cream,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,14.72,12,176.64,1
76_DONCASTER_3736,76,3736,Smirnoff Cherry Vodka,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,8.2,12,98.4,1
34_PITMERDEN_3489,34,3489,Tanqueray,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,20.73,24,497.52,1
1_HARDERSFIELD_3513,1,3513,Ciroc Snap Frost Vodka,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,17.98,12,215.76,1
16_LUNDY_8111,16,8111,Smirnoff 80 Proof,50mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,03-01-2024,10-01-2024,19-02-2024,0.77,115,88.55,1
16_LUNDY_8178,16,8178,Bulleit Bourbon,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,03-01-2024,10-01-2024,19-02-2024,18.51,12,222.12,1
76_DONCASTER_4261,76,4261,Capt Morgan Spiced Rum,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,16.17,83,1342.11,1
66_EANVERNESS_8680,66,8680,Crown Royal,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,28.88,4,115.52,1
22_SHARNWICK_3871,22,3871,Smirnoff Watermelon Vodka,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,8.2,12,98.4,1
38_GOULCREST_3104,38,3104,Smirnoff Whipped Cream,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,8.72,12,104.64,1
34_PITMERDEN_2894,34,2894,Scoresby Rare,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,12.94,5,64.7,1
29_AYLESBURY_2465,29,2465,Crown Royal Mini,50mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,2.15,57,122.55,1
5_SUTTON_3315,5,3315,Smirnoff Sorbet Rasp/Pomegra,50mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,0.74,4,2.96,1
38_GOULCREST_5058,38,5058,Capt Morgan Long Isl Tea RTD,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,11.93,3,35.79,1
47_PELLA'S WISH_3315,47,3315,Smirnoff Sorbet Rasp/Pomegra,50mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,0.74,10,7.4,1
18_FURNESS_2723,18,2723,J & B Rare,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,21.42,6,128.52,1
1_HARDERSFIELD_2753,1,2753,Johnnie Walker Black Label,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,44.77,18,805.86,1
1_HARDERSFIELD_4263,1,4263,Capt Morgan Silver Spicd Rum,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,13.27,12,159.24,1
38_GOULCREST_8517,38,8517,Baileys Salted Caramel,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,13.86,10,138.6,1
22_SHARNWICK_3489,22,3489,Tanqueray,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,20.73,9,186.57,1
50_MOUNTMEND_5292,50,5292,Rumpleminze,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,13.13,10,131.3,1
1_HARDERSFIELD_8440,1,8440,Bailey's Espresso Creme,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,14.72,12,176.64,1
66_EANVERNESS_1868,66,1868,Lagavulin Single Malt 16-Yr,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,49.62,10,496.2,1
34_PITMERDEN_3086,34,3086,Ciroc Coconut Vodka,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,35.03,2,70.06,1
38_GOULCREST_1384,38,1384,Bulleit 95 Rye,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,18.93,47,889.71,1
66_EANVERNESS_1883,66,1883,Seagrams 7 Crown,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,13.23,5,66.15,1
66_EANVERNESS_5491,66,5491,Rumpleminze,50mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,1.46,120,175.2,1
34_PITMERDEN_3835,34,3835,Smirnoff Raspberry Vodka,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,8.2,12,98.4,1
22_SHARNWICK_8202,22,8202,Sambuca Romana,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,13.33,12,159.96,1
66_EANVERNESS_8441,66,8441,Baileys Irish Cream,375mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,8.92,9,80.28,1
78_EASTHAVEN_4264,78,4264,Capt Morgan Spiced Rum Trav,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,11.53,12,138.36,1
7_STANMORE_2753,7,2753,Johnnie Walker Black Label,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,44.77,6,268.62,1
47_PELLA'S WISH_5399,47,5399,Goldschlager Cinnamon Schna,50mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,1.45,118,171.1,1
1_HARDERSFIELD_3025,1,3025,Ciroc Snap Frost Vodka,375mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,9.29,12,111.48,1
14_BROMWICH_3489,14,3489,Tanqueray,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,03-01-2024,10-01-2024,19-02-2024,20.73,2,41.46,1
18_FURNESS_3877,18,3877,Smirnoff Green Apple Vodka,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,8.65,12,103.8,1
22_SHARNWICK_8606,22,8606,Baileys Espresso Creme,50mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,0.73,77,56.21,1
34_PITMERDEN_3879,34,3879,Smirnoff 80 Proof Traveler,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,7.91,5,39.55,1
5_SUTTON_8111,5,8111,Smirnoff 80 Proof,50mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,0.77,119,91.63,1
38_GOULCREST_2591,38,2591,Cardhu Scotch,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,29.4,6,176.4,1
34_PITMERDEN_2287,34,2287,Johnnie Walker Double Black,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,29.22,5,146.1,1
1_HARDERSFIELD_4103,1,4103,Capt Morgan White,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,11.19,11,123.09,1
66_EANVERNESS_3798,66,3798,Ciroc Apple Vodka,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,19.83,9,178.47,1
15_WANBORNE_3840,15,3840,Smirnoff Raspberry Vodka,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,14.39,5,71.95,1
54_GUTHRAM_3607,54,3607,Smirnoff Citrus Vodka,50mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,0.72,9,6.48,1
78_EASTHAVEN_2752,78,2752,Johnnie Walker Black Label,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,26.31,36,947.16,1
54_GUTHRAM_2723,54,2723,J & B Rare,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,21.42,6,128.52,1
22_SHARNWICK_5399,22,5399,Goldschlager Cinnamon Schna,50mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,1.45,114,165.3,1
30_CULCHETH_3746,30,3746,Gordons Vodka 80 Proof,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,8.52,18,153.36,1
18_FURNESS_4330,18,4330,Capt Morgan Spiced Rum 100,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,20.79,6,124.74,1
18_FURNESS_4363,18,4363,Capt Morgan Black Spiced Rum,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,23.73,6,142.38,1
1_HARDERSFIELD_8053,1,8053,Seagrams 7 Crown,50mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,0.75,115,86.25,1
54_GUTHRAM_2757,54,2757,Johnnie Walker Red Label,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,22.38,12,268.56,1
5_SUTTON_2898,5,2898,Scoresby Rare,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,6.01,12,72.12,1
34_PITMERDEN_2886,34,2886,Buchanans Deluxe 12Yr Scotch,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,49.2,3,147.6,1
69_MOUNTMEND_3396,69,3396,Smirnoff Vanilla Vodka,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,13.73,6,82.38,1
37_PAETHSMOUTH_3366,37,3366,Tanqueray Rangpur Gin,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,24.45,6,146.7,1
1_HARDERSFIELD_597,1,597,Baileys Irish Cream,Liter,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,21.53,24,516.72,1
18_FURNESS_1883,18,1883,Seagrams 7 Crown,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,13.23,2,26.46,1
1_HARDERSFIELD_2043,1,2043,I.W. Harper Bourbon,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,23.07,12,276.84,1
16_LUNDY_8506,16,8506,Myers Original Dark Rum,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,03-01-2024,10-01-2024,19-02-2024,21.42,6,128.52,1
30_CULCHETH_8513,30,8513,Baileys Irish Cream Mini's 4,100mL 4 Pk,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,6.56,24,157.44,1
52_GRAYCOTT_3583,52,3583,Smirnoff Orange Vodka,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,13.23,6,79.38,1
69_MOUNTMEND_8440,69,8440,Bailey's Espresso Creme,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,14.72,12,176.64,1
30_CULCHETH_3366,30,3366,Tanqueray Rangpur Gin,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,24.45,6,146.7,1
69_MOUNTMEND_2287,69,2287,Johnnie Walker Double Black,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,29.22,5,146.1,1
50_MOUNTMEND_4264,50,4264,Capt Morgan Spiced Rum Trav,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,11.53,20,230.6,1
50_MOUNTMEND_8178,50,8178,Bulleit Bourbon,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,18.51,10,185.1,1
66_EANVERNESS_3879,66,3879,Smirnoff 80 Proof Traveler,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,7.91,9,71.19,1
76_DONCASTER_4330,76,4330,Capt Morgan Spiced Rum 100,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,20.79,6,124.74,1
47_PELLA'S WISH_4264,47,4264,Capt Morgan Spiced Rum Trav,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,11.53,10,115.3,1
67_EANVERNESS_4390,67,4390,Ron Zacapa 23 Yr Old Rum,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,33.33,6,199.98,1
38_GOULCREST_1623,38,1623,Bulleit 95 Rye,375mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,10.07,12,120.84,1
1_HARDERSFIELD_4261,1,4261,Capt Morgan Spiced Rum,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,16.17,137,2215.29,1
1_HARDERSFIELD_4265,1,4265,Capt Morgan Spiced Rum,375mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,8.26,24,198.24,1
67_EANVERNESS_8778,67,8778,Bulleit Bourbon,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,37.29,6,223.74,1
30_CULCHETH_497,30,497,Capt Morgan Spiced Rum,Liter,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,14.7,12,176.4,1
67_EANVERNESS_2767,67,2767,Johnnie Walker Blue Label,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,139.7,6,838.2,1
1_HARDERSFIELD_8441,1,8441,Baileys Irish Cream,375mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,8.92,24,214.08,1
7_STANMORE_3366,7,3366,Tanqueray Rangpur Gin,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,24.45,18,440.1,1
1_HARDERSFIELD_8447,1,8447,Studebaker Old Fashioned RTD,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,16.92,12,203.04,1
1_HARDERSFIELD_3315,1,3315,Smirnoff Sorbet Rasp/Pomegra,50mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,0.74,110,81.4,1
67_EANVERNESS_3300,67,3300,Smirnoff Sorbet Mango/Pasion,50mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,0.71,118,83.78,1
67_EANVERNESS_5630,67,5630,Cabin Fever Maple Liqueur,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,14.17,11,155.87,1
15_WANBORNE_1623,15,1623,Bulleit 95 Rye,375mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,10.07,11,110.77,1
16_LUNDY_3102,16,3102,Smirnoff Traveler,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,03-01-2024,10-01-2024,19-02-2024,12.94,78,1009.32,1
67_EANVERNESS_1883,67,1883,Seagrams 7 Crown,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,13.23,5,66.15,1
23_ARBINGTON_8606,23,8606,Baileys Espresso Creme,50mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,0.73,78,56.94,1
22_SHARNWICK_8178,22,8178,Bulleit Bourbon,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,18.51,36,666.36,1
30_CULCHETH_5292,30,5292,Rumpleminze,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,13.13,12,157.56,1
15_WANBORNE_8680,15,8680,Crown Royal,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,28.88,24,693.12,1
5_SUTTON_3876,5,3876,Smirnoff 80 Proof,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,13.95,22,306.9,1
22_SHARNWICK_2749,22,2749,John Begg Blue Cap,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,13.38,6,80.28,1
1_HARDERSFIELD_4478,1,4478,Myers Original Dark Rum,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,13.53,12,162.36,1
16_LUNDY_3352,16,3352,Ciroc Coconut Vodka,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,03-01-2024,10-01-2024,19-02-2024,18.79,11,206.69,1
1_HARDERSFIELD_8680,1,8680,Crown Royal,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,28.88,36,1039.68,1
7_STANMORE_4261,7,4261,Capt Morgan Spiced Rum,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,16.17,13,210.21,1
5_SUTTON_8082,5,8082,Baileys Irish Cream,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,21.73,12,260.76,1
76_DONCASTER_5219,76,5219,Sambuca Romana Black,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,13.23,12,158.76,1
1_HARDERSFIELD_8726,1,8726,Baileys Irish Cream,50mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,1.43,138,197.34,1
46_TYWARDREATH_8517,46,8517,Baileys Salted Caramel,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,03-01-2024,10-01-2024,19-02-2024,13.86,1,13.86,1
69_MOUNTMEND_3300,69,3300,Smirnoff Sorbet Mango/Pasion,50mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,0.71,116,82.36,1
1_HARDERSFIELD_8778,1,8778,Bulleit Bourbon,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,37.29,6,223.74,1
30_CULCHETH_5616,30,5616,Emmets Irish Cream,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,15.38,6,92.28,1
67_EANVERNESS_3503,67,3503,Smirnoff Sorbet Rasp/Pomegra,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,8.2,12,98.4,1
1_HARDERSFIELD_3503,1,3503,Smirnoff Sorbet Rasp/Pomegra,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,8.2,12,98.4,1
22_SHARNWICK_3054,22,3054,Smirnoff Kissed Caramel,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,8.14,12,97.68,1
50_MOUNTMEND_8893,50,8893,Yukon Jack,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,12.68,11,139.48,1
77_TAMWORTH_8506,77,8506,Myers Original Dark Rum,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,21.42,12,257.04,1
66_EANVERNESS_3276,66,3276,Gordons London Dry,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,9.62,6,57.72,1
30_CULCHETH_8441,30,8441,Baileys Irish Cream,375mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,8.92,11,98.12,1
20_BREDWARDINE_3486,20,3486,Tanqueray,375mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,03-01-2024,10-01-2024,19-02-2024,9.84,1,9.84,1
37_PAETHSMOUTH_3300,37,3300,Smirnoff Sorbet Mango/Pasion,50mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,0.71,8,5.68,1
34_PITMERDEN_3746,34,3746,Gordons Vodka 80 Proof,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,8.52,21,178.92,1
1_HARDERSFIELD_4736,1,4736,Capt Morgan Spiced Rum,100mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,2.14,47,100.58,1
50_MOUNTMEND_497,50,497,Capt Morgan Spiced Rum,Liter,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,14.7,12,176.4,1
34_PITMERDEN_2889,34,2889,Buchanans Deluxe 12Yr Scotch,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,23.07,3,69.21,1
1_HARDERSFIELD_2054,1,2054,Johnnie Walker Select Casks,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,34.64,6,207.84,1
16_LUNDY_3876,16,3876,Smirnoff 80 Proof,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,03-01-2024,10-01-2024,19-02-2024,13.95,4,55.8,1
34_PITMERDEN_3545,34,3545,Ketel One Vodka,1.75L,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,21.89,302,6610.78,1
15_WANBORNE_3316,15,3316,Ciroc Peach Vodka,375mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,01-01-2024,10-01-2024,19-02-2024,8.88,12,106.56,1
50_MOUNTMEND_3610,50,3610,Smirnoff Cranberry Vodka,750mL,3960,DIAGEO NORTH AMERICA INC   ,8173,24-12-2023,02-01-2024,10-01-2024,19-02-2024,8.26,12,99.12,1
